post_id,status,title,date,author,content_chars,link
36762,publish,Solución de problemas en procesos industriales,2021-02-08 15:04:31,masteruni,3560,https://www.uniremington.edu.co/evento/solucion-de-problemas-en-procesos-industriales/
41437,publish,Sondeo para definir diplomado,2021-10-12 21:15:27,masteruni,3267,https://www.uniremington.edu.co/evento/sondeo-para-definir-diplomado/
34060,publish,Sostenibilidad del sector agropecuario regional,2020-10-09 14:13:29,masteruni,688,https://www.uniremington.edu.co/evento/sostenibilidad-del-sector-agropecuario-regional/
26809,publish,TALLER DE NORMAS APA,2020-02-26 19:17:27,masteruni,3308,https://www.uniremington.edu.co/evento/taller-de-normas-apa/
25714,publish,Taller práctico - Planeación de cierre contable y tributario basado en las NIIF,2019-12-09 13:29:37,webcreativa,3651,https://www.uniremington.edu.co/evento/taller-practico-planeacion-de-cierre-contable-y-tributario-basado-en-las-niif/
23475,publish,Taller: Improvisa para la vida,2019-09-25 16:05:44,webcreativa,1901,https://www.uniremington.edu.co/evento/taller-improvisa-para-la-vida/
33897,publish,Tecnología actual y el sector empresarial,2020-10-07 02:01:18,masteruni,2981,https://www.uniremington.edu.co/evento/tecnologia-actual-y-el-sector-empresarial/
40004,publish,Tendencias y estrategias para la productividad,2021-07-02 21:27:41,masteruni,4192,https://www.uniremington.edu.co/evento/tendencias-y-estrategias-para-la-productividad/
39785,publish,Tendencias y herramientas en visibilidad de investigación,2021-06-18 19:50:34,masteruni,6929,https://www.uniremington.edu.co/evento/tendencias-y-herramientas-en-visibilidad-de-investigacion/
45919,publish,Tercer ciclo de Paseo por la literatura,2022-08-09 20:42:33,masteruni,6324,https://www.uniremington.edu.co/evento/tercer-ciclo-de-paseo-por-la-literatura/
30474,publish,Tercer conversatorio Operaciones alimentarias público-privadas de alimentos,2020-07-02 13:13:02,masteruni,3838,https://www.uniremington.edu.co/evento/tercer-conversatorio-operaciones-alimentarias-publico-privadas-de-alimentos/
23367,private,Tercer encuentro de Ingeniería Civil Uniremington,2019-09-20 14:02:35,webcreativa,3776,https://www.uniremington.edu.co/evento/23367/
32491,publish,"Tercer módulo – Estructura, sísmica y materiales",2020-08-21 23:03:17,masteruni,6803,https://www.uniremington.edu.co/evento/tercer-modulo-estructura-sismica-y-materiales/
28288,publish,Tercera capacitación virtual Tus libros favoritos a un solo clic,2020-04-21 19:32:59,masteruni,1793,https://www.uniremington.edu.co/evento/tercera-capacitacion-virtual-tus-libros-favoritos-a-un-solo-clic/
68396,publish,Tercera Feria de Empleabilidad Uniremington 2026,2026-02-18 16:35:15,acontreras,3698,https://www.uniremington.edu.co/evento/tercera-feria-de-empleabilidad-uniremington-2026/
37740,draft,Todo sobre el programa Delfín,2021-03-04 15:23:21,masteruni,3158,https://www.uniremington.edu.co/?post_type=tribe_events&p=37740
39957,publish,Toma decisiones conociendo sobre finanzas,2021-06-29 16:18:31,masteruni,4728,https://www.uniremington.edu.co/evento/toma-decisiones-conociendo-sobre-finanzas/
33925,publish,Transformaciones en tiempos de aislamiento,2020-10-07 12:55:56,masteruni,3125,https://www.uniremington.edu.co/evento/transformaciones-en-tiempos-de-aislamiento/
33807,publish,Transformación  en época de crisis,2020-10-05 13:28:06,masteruni,3024,https://www.uniremington.edu.co/evento/transformacion-en-epoca-de-crisis/
33035,publish,Transformación de ciudad y obra pública,2020-09-07 20:29:38,masteruni,3293,https://www.uniremington.edu.co/evento/transformacion-de-ciudad-y-obra-publica/
33769,publish,Transformación de los negocios en la actualidad,2020-09-25 15:31:03,masteruni,3189,https://www.uniremington.edu.co/evento/transformacion-de-los-negocios-en-la-actualidad/
44534,publish,Transparencia y prevención de delitos económicos,2022-06-02 20:24:32,masteruni,9103,https://www.uniremington.edu.co/evento/transparencia-y-prevencion-de-delitos-economicos/
27781,publish,Tus libros favoritos a un solo clic – Capacitación virtual,2020-04-01 13:24:21,masteruni,1423,https://www.uniremington.edu.co/evento/tus-libros-favoritos-a-un-solo-clic-capacitacion-virtual/
33110,publish,"Técnica versátil, amable y relajante",2020-09-10 16:21:25,masteruni,4488,https://www.uniremington.edu.co/evento/tecnica-versatil-amable-y-relajante/
41293,publish,Técnicas actuales de necropsia en ganado bovino,2021-10-05 21:43:46,masteruni,5448,https://www.uniremington.edu.co/evento/tecnicas-actuales-de-necropsia-en-ganado-bovino/
33900,draft,Un plan de ventas eficiente,2020-10-05 13:16:30,masteruni,2371,https://www.uniremington.edu.co/?post_type=tribe_events&p=33900
39321,publish,Una luz que nos ayuda a recorrer caminos,2021-05-24 14:08:33,masteruni,3916,https://www.uniremington.edu.co/evento/una-luz-que-nos-ayuda-a-recorrer-caminos/
59167,publish,Uniremington Global - Conociendo País / 2024-II,2024-10-08 12:29:27,webcreativa,7487,https://www.uniremington.edu.co/evento/uniremington-global-conociendo-pais-2024-ii/
48548,publish,Uniremington Intercultural abre sus puertas al Perú,2023-02-20 13:26:22,masteruni,4407,https://www.uniremington.edu.co/evento/uniremington-intercultural-abre-sus-puertas-al-peru/
33749,draft,Uniremington organiza evento internacional de Ciencias de la Salud,2020-09-24 16:05:10,masteruni,2178,https://www.uniremington.edu.co/?post_type=tribe_events&p=33749
33731,publish,Uniremington organiza evento internacional de Ciencias de la Salud,2020-10-27 20:36:15,masteruni,6155,https://www.uniremington.edu.co/evento/uniremington-organiza-evento-internacional-de-ciencias-de-la-salud/
43869,draft,Uniremington organiza jornadas de conciliación,2022-05-04 15:49:40,masteruni,4561,https://www.uniremington.edu.co/?post_type=tribe_events&p=43869
43857,publish,Uniremington organiza jornadas de conciliación,2022-05-03 21:40:42,masteruni,4493,https://www.uniremington.edu.co/evento/uniremington-organiza-jornadas-de-conciliacion/
68962,publish,Uniremington presenta su rendición de cuentas - 2025,2026-04-08 15:13:14,acontreras,3305,https://www.uniremington.edu.co/evento/uniremington-presenta-su-rendicion-de-cuentas-2025/
52623,publish,Uniremington se viste de España,2023-10-24 14:50:53,webcreativa,5573,https://www.uniremington.edu.co/evento/uniremington-se-viste-de-espana/
18070,publish,V Congreso Internacional - Crimen Económico y Fraude Financiero y Contable - 2019,2019-06-04 20:21:19,webcreativa,1498,https://www.uniremington.edu.co/evento/v-congreso-internacional-crimen-economico-y-fraude-financiero-y-contable-2019/
25764,private,V Congreso Internacional de Derecho Procesal Garantista y Constitucional,2019-12-18 19:59:14,webcreativa,4986,https://www.uniremington.edu.co/evento/v-congreso-internacional-de-derecho-procesal-garantista-y-constitucional/
27727,publish,V Semana de Emprendimiento e Intraemprendimiento 2020,2020-08-13 14:47:55,masteruni,3037,https://www.uniremington.edu.co/evento/v-semana-de-emprendimiento-e-intraemprendimiento-2020/
38073,publish,V Versión de la Lección Inaugural,2021-03-17 13:10:24,masteruni,5104,https://www.uniremington.edu.co/evento/v-version-de-la-leccion-inaugural/
30722,draft,Vacacional de ingles para modalidad distancia,2020-06-09 20:36:40,webcreativa,2955,https://www.uniremington.edu.co/?post_type=tribe_events&p=30722
30255,draft,Vacacionales de inglés,2020-05-26 13:53:14,webcreativa,3755,https://www.uniremington.edu.co/?post_type=tribe_events&p=30255
38517,publish,Vacacionales de inglés,2021-04-12 22:04:44,masteruni,3315,https://www.uniremington.edu.co/evento/vacacionales-de-ingles/
34352,publish,Vacacionales de inglés 2020-2,2020-10-22 21:03:30,masteruni,5100,https://www.uniremington.edu.co/evento/vacacionales-de-ingles-2020-2/
35455,publish,Vacacionales de la Facultad de Ingenierías,2020-12-01 14:42:22,masteruni,5623,https://www.uniremington.edu.co/evento/vacacionales-de-la-facultad-de-ingenierias/
35385,draft,Vacacionales Regencia de Farmacia,2020-11-26 20:08:05,masteruni,2717,https://www.uniremington.edu.co/?post_type=tribe_events&p=35385
32010,publish,Validar una idea de negocio,2020-08-27 20:05:08,masteruni,3467,https://www.uniremington.edu.co/evento/validar-una-idea-de-negocio/
42639,publish,Verano de investigación científica,2022-02-14 20:47:56,masteruni,7334,https://www.uniremington.edu.co/evento/verano-de-investigacion-cientifica/
26413,publish,Verano de la investigación científica y Tecnológica del pacífico,2020-02-11 20:09:27,masteruni,2391,https://www.uniremington.edu.co/evento/verano-de-la-investigacion-cientifica-y-tecnologica-del-pacifico/
20330,publish,VI Congreso Internacional de Ciencias de la Salud,2019-07-02 20:21:13,webcreativa,2767,https://www.uniremington.edu.co/evento/vi-congreso-internacional-de-ciencias-de-la-salud/
28707,draft,Videoconferencia La importancia de realizar un excelente trabajo de grado,2020-04-29 15:50:25,masteruni,2612,https://www.uniremington.edu.co/?post_type=tribe_events&p=28707
69032,publish,VII Encuentro Internacional y Multicampus de Semilleros de Investigación,2026-03-17 21:01:24,acontreras,5292,https://www.uniremington.edu.co/evento/vii-encuentro-internacional-y-multicampus-de-semilleros-de-investigacion/
31022,publish,Visitas en el hogar en época de pandemia,2020-06-19 20:12:25,webcreativa,2722,https://www.uniremington.edu.co/evento/visitas-en-el-hogar-en-epoca-de-pandemia/
28092,draft,Webinar ESPERANZA VS. CRISIS,2020-04-16 20:12:35,masteruni,2575,https://www.uniremington.edu.co/?post_type=tribe_events&p=28092
38438,publish,XII Simposio de Ciencias Básicas Biomédicas,2021-04-06 13:52:21,masteruni,4952,https://www.uniremington.edu.co/evento/xii-simposio-de-ciencias-basicas-biomedicas/
21976,publish,XIII encuentro Nacional de Extensión Universitaria,2019-07-24 16:00:58,webcreativa,1477,https://www.uniremington.edu.co/evento/xiii-encuentro-nacional-de-extension-universitaria/
38356,publish,XV Encuentro Regional  Red de Centros de Investigación Jurídica y Sociojurídica - Nodo Antioquia,2021-03-26 15:02:51,masteruni,5788,https://www.uniremington.edu.co/evento/xv-encuentro-regional-red-de-centros-de-investigacion-juridica-y-sociojuridica-nodo-antioquia/
48813,publish,¡Atrévete a elaborar un artículo científico sobre contabilidad!,2023-03-06 16:24:41,masteruni,3021,https://www.uniremington.edu.co/evento/atrevete-a-elaborar-un-articulo-cientifico-sobre-contabilidad/
35570,publish,¡Cocina con nosotros!,2020-12-04 22:59:41,masteruni,3029,https://www.uniremington.edu.co/evento/cocina-con-nosotros/
32323,publish,¡Consolida tu talento!,2020-08-14 19:18:30,masteruni,2153,https://www.uniremington.edu.co/evento/consolida-tu-talento/
32429,publish,¡Consolida tus competencias en seguridad y salud en el trabajo!,2020-08-20 22:03:59,webcreativa,2057,https://www.uniremington.edu.co/evento/consolida-tus-competencias-en-seguridad-y-salud-en-el-trabajo/
32381,publish,¡Conviértete en especialista en solo dos semestres!,2020-08-14 22:37:53,webcreativa,2439,https://www.uniremington.edu.co/evento/conviertete-en-especialista-en-solo-dos-semestres/
39615,publish,¡Es momento de actualizarse en áreas contables!,2021-06-02 20:16:32,masteruni,4255,https://www.uniremington.edu.co/evento/es-momento-de-actualizarse-en-areas-contables/
32410,publish,¡Fortalece tus competencias en el campo tributario!,2020-08-20 21:50:22,webcreativa,2618,https://www.uniremington.edu.co/evento/fortalece-tus-competencias-en-el-campo-tributario/
32394,publish,¡Fortalece tus competencias en el campo tributario!,2020-08-21 13:30:00,masteruni,2126,https://www.uniremington.edu.co/evento/fortalece-tus-competencias-en-el-campo-tributario-2/
39148,publish,¡Inscríbete para hacer parte del Cocola de Uniremington!,2021-05-13 19:52:35,masteruni,3477,https://www.uniremington.edu.co/evento/inscribete-para-hacer-parte-del-cocola-de-uniremington-2/
39035,publish,¡Inscríbete para hacer parte del Copasst de Uniremington!,2021-05-12 15:35:41,masteruni,3692,https://www.uniremington.edu.co/evento/inscribete-para-hacer-parte-del-copasst-de-uniremington/
48142,publish,¡Jornada de bienvenida e inducción en tu nueva U!,2022-12-13 20:59:39,masteruni,391,https://www.uniremington.edu.co/evento/jornada-de-bienvenida-e-induccion-en-tu-nueva-u/
70284,publish,¡La fiebre mundialista también llega a Uniremington Medellín!,2026-06-09 13:10:19,acontreras,14994,https://www.uniremington.edu.co/evento/fiebre-mundialista-llega-a-uniremington-medellin/
38878,publish,¡Sigue conectado con Uniremington!,2021-05-06 19:27:46,masteruni,4976,https://www.uniremington.edu.co/evento/sigue-conectado-con-uniremington/
33150,publish,Ámbito internacional de la auditoría,2020-09-21 19:26:05,masteruni,3845,https://www.uniremington.edu.co/evento/ambito-internacional-de-la-auditoria/
33959,publish,Ética y pandemia,2020-10-08 20:48:38,masteruni,3183,https://www.uniremington.edu.co/evento/etica-y-pandemia/
69483,publish,“Entre guayacanes se escriben historias”,2026-04-20 17:31:13,acontreras,5270,https://www.uniremington.edu.co/evento/entre-guayacanes-se-escriben-historias/
31884,publish,“Retos del Derecho en tiempos del Covid-19”,2020-07-21 20:04:31,webcreativa,1292,https://www.uniremington.edu.co/evento/retos-del-derecho-en-tiempos-del-covid-19/
32122,publish,“Retos del Derecho en tiempos del covid-19”,2020-08-04 19:20:09,masteruni,5229,https://www.uniremington.edu.co/evento/retos-del-derecho-en-tiempos-del-covid-19-2/
58581,publish,“Un legado que nos une”,2024-09-20 12:59:11,webcreativa,5055,https://www.uniremington.edu.co/evento/un-legado-que-nos-une/
